fish,Most recent assessment with corresponding report,Year,Catches (stockass),SAD,TAC,Catches (pdfs),done?,report,SAD_landings,Landings,Discards,catchesCal,missingYear,missingSAD,ICES advice,Total catch from the stock corresponding to the advice,Commercial catch corresponding to the advice,Agreed TAC,ICES estimated total commercial landings subdivisions 22–24 (eastern and western Baltic cod stocks),ICES catches Division 5.a,ICES catches Division 5.a.1,Catches corresponding to advice for combined Lophius species,Catches corresponding to advice for L. piscatorius,ICES catches for combined Lophius species,ICES catches for L. piscatorius,Agreed TAC.1,Official landings,ICES estimates of reported landings,Misreporting adjustment,ICES discards,ICES catch,Agreed TAC Division 3.a,Agreed TAC subdivisions 22–24,ICES estimated catch,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 4,Unnamed: 5,Official landings of plaice in 7.d,ICES landings of plaice in 7.d,ICES landings 7.d plaice,ICES discards of 7.d plaice,ICES discards of plaice in 7.d,Landings corresponding to advice,Catch corresponding to initial advice,Catch corresponding to final advice,TAC Division 3.a,TAC Norwegian zone Subarea 4,ICES discard estimates,ICES landings,ICES catch (discards and landings),Catch corresp. to advice for SDs 21–23,Catch corresp. to advice for Skagerrak and Kattegat combined,TAC Kattegat (SD 21),TAC Baltic Sea (SDs 22–32),ICES landings (SDs 21–23),Discards (SDs 21–23)
san.sa.2r,,2009,,,377000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2010,,,377000.0,32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2011,,34000.0,34000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2012,,5000.0,5000.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2013,,17544.0,18000.0,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2014,,5000.0,5000.0,8900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2015,,29000.0,29000.0,21000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2016,,5000.0,5000.0,9569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2017,,175941.0,175941.0,141314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2018,,5000.0,5000.0,20240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2019,,5000.0,5000.0,5151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2020,,62658.0,62658.0,70198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2021,,5000.0,4897.0,4980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.2r,,2022,,71859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2015,,4310.0,2580.0,3064.0,,,2930.0,2510.0,554.0,3064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2016,,3932.0,3225.0,2905.0,,,3225.0,2504.0,401.0,2905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2017,,4690.0,4690.0,4809.0,,,4130.0,4430.0,379.0,4809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2018,,5163.0,5163.0,4638.0,,,,3850.0,788.0,4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2019,,10469.0,10469.0,8085.0,,,,7782.0,303.0,8085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2020,,10472.0,10472.0,5640.0,,,,5510.0,130.0,5640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2021,,6239.0,8375.0,5212.0,,,,4095.0,1117.0,5212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2022,,5825.0,5825.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2023,,4078.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.6b,,2024,,4078.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1987,,,13000.0,2518.0,,,,2185.0,333.0,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1988,,,13000.0,3403.0,,,,3040.0,363.0,3403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1989,,,13000.0,3751.0,,,,3343.0,408.0,3751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1990,,,13000.0,3331.0,,,,2922.0,409.0,3331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1991,,,14300.0,2743.0,,,,2296.0,447.0,2743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1992,,,14300.0,2869.0,,,,2432.0,437.0,2869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1993,,,8000.0,2205.0,,,,1767.0,438.0,2205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1994,,,6000.0,2399.0,,,,1882.0,517.0,2399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1995,,,6000.0,2276.0,,,,1870.0,406.0,2276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1996,,,6000.0,1794.0,,,,1426.0,368.0,1794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1997,,,6000.0,1560.0,,,,1252.0,308.0,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1998,,900.0,6000.0,1947.0,,,900.0,1569.0,378.0,1947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,1999,,1000.0,6000.0,1785.0,,,1000.0,1468.0,317.0,1785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2000,,1500.0,5000.0,1667.0,,,1500.0,1294.0,373.0,1667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2001,,1610.0,5000.0,1395.0,,,1610.0,1105.0,290.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2002,,1550.0,4000.0,1145.0,,,1550.0,837.0,308.0,1145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2003,,1550.0,2400.0,1200.0,,,1550.0,1009.0,191.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2004,,1380.0,1336.0,1503.0,,,1380.0,1155.0,348.0,1503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2005,,1090.0,1336.0,1505.0,,,1090.0,1130.0,375.0,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2006,,1200.0,1269.0,1637.0,,,1200.0,1302.0,335.0,1637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2007,,1440.0,1440.0,1551.0,,,1440.0,1259.0,292.0,1551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2008,,1430.0,1430.0,1315.0,,,1430.0,1113.0,202.0,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2009,,1430.0,1430.0,1497.0,,,1430.0,1218.0,279.0,1497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2010,,900.0,1287.0,1646.0,,,900.0,1381.0,265.0,1646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2011,,780.0,1094.0,1699.0,,,890.0,1430.0,269.0,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2012,,760.0,1214.0,1583.0,,,860.0,1214.0,369.0,1583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2013,,780.0,1214.0,1659.0,,,890.0,1163.0,496.0,1659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2014,,1957.0,2257.0,2319.0,,,2257.0,1531.0,788.0,2319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2015,,821.0,1377.0,2021.0,,,1013.0,1424.0,597.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2016,,1072.0,1363.0,1654.0,,,1259.0,1322.0,332.0,1654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2017,,1197.0,1159.0,1418.0,,,,1172.0,246.0,1418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2018,,1399.0,1387.0,1221.0,,,,1129.0,92.0,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2019,,1633.0,1872.0,1182.0,,,,981.0,201.0,1182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2020,,1885.0,2322.0,1107.0,,,,1026.0,81.0,1107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2021,,1690.0,2158.0,1094.0,,,,985.0,109.0,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2022,,1892.0,2445.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2023,,2282.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2012,,479.0,98.0,2273.0,,,239.0,952.0,1321.0,2273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2013,,621.0,80.0,2358.0,,,283.0,931.0,1427.0,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2014,,739.0,142.0,3096.0,,,313.0,1154.0,1942.0,3096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2015,,715.0,137.0,2893.0,,,255.0,1148.0,1745.0,2893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2016,,679.0,105.0,2506.0,,,276.0,1087.0,1419.0,2506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2017,,611.0,144.0,2098.0,,,265.0,926.0,1172.0,2098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2018,,612.0,130.0,1720.0,,,231.0,814.0,906.0,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2019,,625.0,118.0,1685.0,,,240.0,742.0,943.0,1685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2020,,569.0,141.0,1503.0,,,224.0,711.0,792.0,1503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldb.27.8c9a,,2021,,590.0,132.0,1554.0,,,222.0,723.0,831.0,1554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2000,,,,2362.0,,,,2362.0,,2362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2001,,,,2306.0,,,,2306.0,,2306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2002,,,,2392.0,,,,2392.0,,2392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2003,,,,2616.0,,,,2616.0,,2616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2004,,,,2380.0,,,,2380.0,,2380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2005,,,,2796.0,,,,2796.0,,2796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2006,,,,2875.0,,,,2875.0,,2875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2007,,,,2751.0,,,,2751.0,,2751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2008,,,,2745.0,,,,2745.0,,2745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2009,,,,2278.0,,,,2278.0,,2278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2010,,,,2229.0,,,,2229.0,,2229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2011,,,,2575.0,,,,2575.0,,2575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2012,,,,2549.0,,,,2549.0,,2549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2013,,6000.0,,2685.0,,,,2685.0,,2685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2014,,1890.0,,2991.0,,,,2991.0,,2991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2015,,1890.0,,2332.0,,,,2264.0,68.0,2332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2016,,2634.0,,2317.0,,,,2252.0,65.0,2317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2017,,2634.0,,2491.0,,,,2295.0,196.0,2491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2018,,2440.0,,2493.0,,,,2338.0,155.0,2493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2019,,2495.0,,2410.0,,,,2227.0,183.0,2410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2020,,2533.0,,2131.0,,,,2090.0,41.0,2131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2021,,3108.0,,2228.0,,,,2032.0,196.0,2228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2022,,3156.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.8ab,,2023,,3398.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2005,,,661000.0,1557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2006,,,300000.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2007,,,173000.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2008,,,375000.0,1168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2009,,,377000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2010,,,377000.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2011,,,10000.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2012,,5000.0,5000.0,2585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2013,,2041.0,4000.0,5225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2014,,5000.0,5000.0,4414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2015,,5000.0,5000.0,4392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2016,,6000.0,6000.0,6232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2017,,54043.0,54043.0,18474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2018,,59345.0,59345.0,42298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2019,,5000.0,5000.0,6666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2020,,39611.0,39611.0,20116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san.sa.4,,2021,,77512.0,75914.0,53370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1987,,105000.0,140000.0,4000.0,,,105000.0,108000.0,59000.0,167000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1988,,185000.0,185000.0,4000.0,,,185000.0,105000.0,62000.0,167000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1989,,68000.0,68000.0,2000.0,,,68000.0,76000.0,26000.0,102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1990,,50000.0,50000.0,3000.0,,,50000.0,51000.0,33000.0,84000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1991,,,50000.0,5000.0,,,,45000.0,40000.0,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1992,,,60000.0,11000.0,,,,70000.0,48000.0,118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1993,,,133000.0,11000.0,,,,80000.0,80000.0,160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1994,,,160000.0,4000.0,,,,81000.0,65000.0,146000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1995,,,120000.0,8000.0,,,,75000.0,57000.0,132000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1996,,,120000.0,5000.0,,,,76000.0,73000.0,149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1997,,,114000.0,7000.0,,,,79000.0,52000.0,131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1998,,100300.0,115000.0,5000.0,,,100300.0,77000.0,45000.0,122000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1999,,72000.0,88600.0,4000.0,,,72000.0,64000.0,43000.0,107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2000,,51700.0,73000.0,8000.0,,,51700.0,45000.0,47000.0,92000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2001,,58000.0,61000.0,8000.0,,,58000.0,39000.0,118000.0,157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2002,,94000.0,104000.0,4000.0,,,94000.0,53000.0,45000.0,98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2003,,,52000.0,1000.0,,,,42000.0,23000.0,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2004,,,85000.0,1000.0,,,,47000.0,17000.0,64000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2005,,92000.0,66000.0,0.0,,,92000.0,48000.0,10000.0,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2006,,39000.0,52000.0,0.0,,,39000.0,36000.0,17000.0,53000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2007,,55400.0,55000.0,0.0,,,55400.0,31000.0,30000.0,61000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2008,,,46000.0,0.0,,,,29000.0,15000.0,44000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2009,,,42000.0,0.0,,,,30000.0,10000.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2010,,,36000.0,0.0,,,,28000.0,7000.0,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2011,,,34000.0,0.0,,,,27000.0,10000.0,37000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2012,,,39000.0,0.0,,,,30000.0,4000.0,34000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2013,,,45041.0,0.0,,,,39000.0,2000.0,41000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2014,,38201.0,38284.0,65.0,,,38201.0,35000.0,4000.0,39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2015,,68690.0,40711.0,18.0,,,,30013.0,4676.0,34689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2016,,59945.0,61933.0,29.0,,,,29713.0,6106.0,35819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2017,,39461.0,33643.0,8.0,,,,29318.0,5322.0,34640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2018,,48990.0,41767.0,30.0,,,,29333.0,3767.0,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2019,,33956.0,28950.0,184.0,,,,26697.0,3570.0,30267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2020,,41818.0,35653.0,930.0,,,,26023.0,8106.0,34129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2021,,69280.0,42785.0,1266.0,,,,21019.0,11450.0,32469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2022,,128708.0,44924.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,2023,,137058.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1987,,,11500.0,1400.0,,,,3800.0,,3800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1988,,,10000.0,1500.0,,,,2900.0,,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.46a20,,1989,,,10000.0,400.0,,,,4100.0,,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
